Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
11:52:17:14.976,61,0.0000000000,0.1368929297,0.0170289818,0.0000000000,0.0000000000,0.0472850129,0.0931431204,0.0000000000,0.1364624947,0.0996915400,0.0000000000,0.0000000000,0.0473090447,0.0930297300,0.0036951241,0.0210058466,0.0000000000,0.0148056122,0.0167627893,0.0039502303,0.0411021262,0.0065950206,0.0000000000,0.0751337484,0.0807982236,0.0000000000,0.0000000000,0.0160097554,0.0160318613,0.0258281156,0.0259060189,0.0129298456,0.0097369021,0.0554786436,0.0378558077,0.0158714019,0.0167925898,0.0189226177,0.0173351038,0.0066143917,0.0069018258,0.0645120367,0.0645121858,0.0252833050,0.0000000000,0.0000000000,0.0078187929,0.0242370013,0.0292555690,0.0374997780,0.0366988033,0.0000000018,-0.2222058475,0.1149567291,0.0273248218,-0.0606863685,0.0835142955,-0.0050768340,0.0103660636,0.0836276487,0.0008689003
11:52:17:15.976,61,0.0000000000,0.1355115324,0.0195238292,0.0000000000,0.0000000000,0.0474864468,0.0933513716,0.0000000000,0.1350983232,0.0971765965,0.0000000000,0.0000000000,0.0475112312,0.0932377204,0.0037137377,0.0209742934,0.0000000000,0.0148797948,0.0168571491,0.0039809868,0.0411710106,0.0064809858,0.0000000000,0.0756145716,0.0813751444,0.0000000000,0.0000000000,0.0161357857,0.0161694493,0.0259768069,0.0260851067,0.0129828863,0.0097802803,0.0555181950,0.0378355831,0.0159033276,0.0168214049,0.0190620627,0.0174674448,0.0066295909,0.0069220583,0.0643126592,0.0643128008,0.0253505595,0.0000000000,0.0000000000,0.0078357058,0.0243245624,0.0293708947,0.0375500657,0.0367763750,0.0000000018,-0.2210527956,0.1143791676,0.0278777741,-0.0591595396,0.0826718286,-0.0048991023,0.0118855871,0.0827851593,0.0009861807
11:52:17:16.976,61,0.0000000000,0.1342814714,0.0204622541,0.0000000000,0.0000000000,0.0477590524,0.0937266797,0.0000000000,0.1338759065,0.0962208584,0.0000000000,0.0000000000,0.0477847829,0.0936118066,0.0037365337,0.0209799204,0.0000000000,0.0149559388,0.0169454459,0.0040036850,0.0411719494,0.0063314997,0.0000000000,0.0760071650,0.0819488168,0.0000000000,0.0000000000,0.0162689611,0.0163183194,0.0261245724,0.0262609925,0.0130417682,0.0098274443,0.0555357821,0.0378064774,0.0159157924,0.0168339517,0.0192082096,0.0176021773,0.0066412953,0.0069407383,0.0641470850,0.0641472265,0.0253973696,0.0000000000,0.0000000000,0.0078401128,0.0244154483,0.0294992719,0.0375729725,0.0368415639,0.0000000015,-0.2209641486,0.1127492934,0.0281130560,-0.0585813075,0.0819209665,-0.0048070145,0.0124576502,0.0820342749,0.0010242262
11:52:17:17.975,61,0.0000000000,0.1322226524,0.0207688734,0.0000000000,0.0000000000,0.0480844341,0.0939540118,0.0000000000,0.1318223923,0.0958907902,0.0000000000,0.0000000000,0.0481112711,0.0938368663,0.0037651293,0.0209959727,0.0000000000,0.0150378728,0.0170326773,0.0040266239,0.0411384888,0.0062313755,0.0000000000,0.0765024200,0.0825725049,0.0000000000,0.0000000000,0.0164432302,0.0165058002,0.0262885261,0.0264464971,0.0131141199,0.0098880110,0.0555822700,0.0377901793,0.0159456227,0.0168628413,0.0193736423,0.0177499130,0.0066531883,0.0069586863,0.0640415028,0.0640416518,0.0254473947,0.0000000000,0.0000000000,0.0078474907,0.0245143920,0.0296426490,0.0376158133,0.0369260684,0.0000000013,-0.2212471813,0.1104025096,0.0284519065,-0.0583863258,0.0806634724,-0.0047171689,0.0126456199,0.0807766914,0.0010236711
11:52:17:18.974,61,0.0000000000,0.1296012402,0.0224360675,0.0000000000,0.0000000000,0.0484417155,0.0941355601,0.0000000000,0.1292149425,0.0941679105,0.0000000000,0.0000000000,0.0484697074,0.0940162316,0.0037940720,0.0210449770,0.0000000000,0.0150988884,0.0170993283,0.0040488099,0.0410904698,0.0061529316,0.0000000000,0.0769573748,0.0831834972,0.0000000000,0.0000000000,0.0166148487,0.0166896433,0.0264542308,0.0266283788,0.0131842224,0.0099369185,0.0556697994,0.0378137790,0.0159772579,0.0168969277,0.0195263717,0.0178867150,0.0066670403,0.0069770026,0.0639502630,0.0639504269,0.0255045369,0.0000000000,0.0000000000,0.0078544775,0.0246160217,0.0297932290,0.0376640037,0.0370150022,0.0000000008,-0.2219879031,0.1081110910,0.0283919014,-0.0573446043,0.0790631622,-0.0045407955,0.0136624817,0.0791762918,0.0010839767
11:52:17:19.973,61,0.0000000000,0.1262859255,0.0269566849,0.0000000000,0.0000000000,0.0488257520,0.0943144411,0.0000000000,0.1259301156,0.0895397291,0.0000000000,0.0000000000,0.0488548800,0.0941921100,0.0038221136,0.0211117622,0.0000000000,0.0151551245,0.0171608012,0.0040687481,0.0410229787,0.0060473741,0.0000000000,0.0773365647,0.0837739035,0.0000000000,0.0000000000,0.0167676844,0.0168554373,0.0266078543,0.0267955624,0.0132432468,0.0099814609,0.0557438768,0.0378289483,0.0159992091,0.0169215016,0.0196596831,0.0180075578,0.0066766939,0.0069930665,0.0637802258,0.0637804866,0.0255530197,0.0000000000,0.0000000000,0.0078564240,0.0246943645,0.0299215466,0.0376764424,0.0370698832,0.0000000004,-0.2228549272,0.1062865853,0.0280566663,-0.0545347854,0.0770410821,-0.0042076400,0.0164179225,0.0771540999,0.0012691719
11:52:17:20.973,61,0.0000000000,0.1250591129,0.0325542018,0.0000000000,0.0000000000,0.0491744913,0.0943917707,0.0000000000,0.1247360110,0.0838096067,0.0000000000,0.0000000000,0.0492048413,0.0942662656,0.0038446598,0.0211431719,0.0000000000,0.0151734473,0.0171731226,0.0040812860,0.0409711376,0.0060400078,0.0000000000,0.0777860731,0.0841815993,0.0000000000,0.0000000000,0.0169395600,0.0170364212,0.0267113224,0.0269156899,0.0132940505,0.0100141559,0.0559364744,0.0379391685,0.0160465389,0.0169732422,0.0197571181,0.0180887412,0.0066889133,0.0070077875,0.0636395812,0.0636398569,0.0255606491,0.0000000000,0.0000000000,0.0078631341,0.0247513223,0.0300122909,0.0376942493,0.0371213220,0.0000000003,-0.2230454683,0.1053586751,0.0281163380,-0.0510477014,0.0762964785,-0.0039006202,0.0198282246,0.0764093176,0.0015179159
11:52:17:21.973,61,0.0000000000,0.1254961342,0.0388153903,0.0000000000,0.0000000000,0.0494942516,0.0940051824,0.0000000000,0.1252074987,0.0773503035,0.0000000000,0.0000000000,0.0495257080,0.0938753039,0.0038623339,0.0211950541,0.0000000000,0.0151467463,0.0171400458,0.0040995046,0.0409545414,0.0060208705,0.0000000000,0.0782737657,0.0846225694,0.0000000000,0.0000000000,0.0171212815,0.0172278937,0.0267965999,0.0270146113,0.0133343004,0.0100261616,0.0562759712,0.0381632075,0.0161300711,0.0170669332,0.0198276937,0.0181495771,0.0067130858,0.0070340466,0.0634152442,0.0634155571,0.0255622342,0.0000000000,0.0000000000,0.0078828977,0.0247939676,0.0300822072,0.0377718247,0.0372175351,0.0000000002,-0.2233616412,0.1045634672,0.0281863231,-0.0471123755,0.0765700415,-0.0036131109,0.0236413218,0.0766827017,0.0018162709
11:52:17:22.973,61,0.0000000000,0.1258758157,0.0408073142,0.0000000000,0.0000000000,0.0497937389,0.0936390236,0.0000000000,0.1255978048,0.0753414854,0.0000000000,0.0000000000,0.0498261489,0.0935057178,0.0038815343,0.0212079287,0.0000000000,0.0151331695,0.0171163939,0.0041176965,0.0409480147,0.0060274829,0.0000000000,0.0786799341,0.0848984122,0.0000000000,0.0000000000,0.0172788315,0.0173944179,0.0268540997,0.0270895194,0.0133772250,0.0100473380,0.0565751307,0.0383675396,0.0162131563,0.0171555243,0.0198757499,0.0181906223,0.0067322832,0.0070531671,0.0631541237,0.0631544441,0.0255643837,0.0000000000,0.0000000000,0.0079099108,0.0248364396,0.0301436968,0.0378344916,0.0372903757,0.0000000001,-0.2237031013,0.1039919034,0.0281365458,-0.0458880067,0.0768043473,-0.0035300909,0.0248541031,0.0769169778,0.0019152816
11:52:17:23.972,61,0.0000000000,0.1265801042,0.0394624621,0.0000000000,0.0000000000,0.0501156412,0.0924002528,0.0000000000,0.1262940019,0.0767228454,0.0000000000,0.0000000000,0.0501489900,0.0922519639,0.0038989477,0.0212052967,0.0000000000,0.0151113765,0.0170828719,0.0041343579,0.0409352034,0.0060092369,0.0000000000,0.0789277256,0.0850158185,0.0000000000,0.0000000000,0.0174053106,0.0175308194,0.0268843621,0.0271394365,0.0134098204,0.0100582829,0.0568885244,0.0385888144,0.0162880551,0.0172362793,0.0198999792,0.0182121228,0.0067500854,0.0070716892,0.0627716929,0.0627720430,0.0255727917,0.0000000000,0.0000000000,0.0079334443,0.0248538703,0.0301777329,0.0378653258,0.0373210125,0.0000000001,-0.2233743519,0.1031884253,0.0282902010,-0.0467278138,0.0772330835,-0.0036147952,0.0240342077,0.0773457736,0.0018624787
11:52:17:24.972,61,0.0000000000,0.1264030039,0.0384832509,0.0000000000,0.0000000000,0.0504443906,0.0911586359,0.0000000000,0.1261118203,0.0776845813,0.0000000000,0.0000000000,0.0504789203,0.0909923837,0.0039142468,0.0211989861,0.0000000000,0.0150971524,0.0170643087,0.0041541196,0.0409612805,0.0059716143,0.0000000000,0.0791046023,0.0850926787,0.0000000000,0.0000000000,0.0174917039,0.0176282600,0.0268938709,0.0271733776,0.0134381913,0.0100663453,0.0571789742,0.0387964882,0.0163480267,0.0173028633,0.0199150685,0.0182259437,0.0067678927,0.0070917015,0.0624599569,0.0624603815,0.0255747549,0.0000000000,0.0000000000,0.0079540499,0.0248710290,0.0302195996,0.0378868021,0.0373459682,0.0000000001,-0.2229143530,0.1015694439,0.0284532867,-0.0473139621,0.0771238059,-0.0036549051,0.0234380215,0.0772364587,0.0018137104
11:52:17:25.971,61,0.0000000000,0.1273234189,0.0374754854,0.0000000000,0.0000000000,0.0506657772,0.0903234556,0.0000000000,0.1270261109,0.0786510557,0.0000000000,0.0000000000,0.0507014021,0.0901494250,0.0039226557,0.0211638175,0.0000000000,0.0150965564,0.0170760099,0.0041796677,0.0410466939,0.0058727660,0.0000000000,0.0793257803,0.0852427483,0.0000000000,0.0000000000,0.0175580885,0.0177107304,0.0269082543,0.0272231884,0.0134555344,0.0100726895,0.0573896356,0.0389307812,0.0163848270,0.0173434354,0.0199581347,0.0182675887,0.0067874123,0.0071152686,0.0621459335,0.0621463954,0.0255536549,0.0000000000,0.0000000000,0.0079728616,0.0248713475,0.0302447919,0.0378780216,0.0373478085,0.0000000002,-0.2221915722,0.0996163711,0.0285918321,-0.0479005165,0.0776851177,-0.0037272186,0.0228232555,0.0777977630,0.0017790328
11:52:17:26.971,61,0.0000000000,0.1272684783,0.0355814807,0.0000000000,0.0000000000,0.0509231649,0.0895282254,0.0000000000,0.1269612759,0.0804646388,0.0000000000,0.0000000000,0.0509601608,0.0893499330,0.0039249519,0.0211340953,0.0000000000,0.0150852185,0.0170754902,0.0042064241,0.0411369763,0.0057309815,0.0000000000,0.0796121061,0.0854216367,0.0000000000,0.0000000000,0.0176165532,0.0177894477,0.0268781502,0.0272362363,0.0134610431,0.0100740502,0.0576239675,0.0390891954,0.0164357275,0.0173968468,0.0199756157,0.0182862300,0.0068104668,0.0071429471,0.0618394464,0.0618398860,0.0254945420,0.0000000000,0.0000000000,0.0079997201,0.0248646904,0.0302617121,0.0378681719,0.0373497568,0.0000000003,-0.2211036980,0.0979427621,0.0286986735,-0.0490051806,0.0776496306,-0.0038113564,0.0216698293,0.0777621865,0.0016883643
11:52:17:27.970,61,0.0000000000,0.1269162148,0.0340213068,0.0000000000,0.0000000000,0.0512412190,0.0887790844,0.0000000000,0.1266010404,0.0819848105,0.0000000000,0.0000000000,0.0512798205,0.0885976776,0.0039266679,0.0210594330,0.0000000000,0.0150872301,0.0170973279,0.0042471765,0.0413091071,0.0055959015,0.0000000000,0.0800343603,0.0856714472,0.0000000000,0.0000000000,0.0176785942,0.0178723577,0.0268584900,0.0272662342,0.0134756025,0.0100817513,0.0579030141,0.0392718054,0.0165057406,0.0174681079,0.0200126842,0.0183230266,0.0068431390,0.0071793450,0.0616775490,0.0616779327,0.0254391730,0.0000000000,0.0000000000,0.0080419146,0.0249009561,0.0303213950,0.0378956720,0.0373924375,0.0000000004,-0.2211311460,0.0964747965,0.0288236532,-0.0499318577,0.0774328858,-0.0038724847,0.0207199976,0.0775453895,0.0016098520
11:52:17:28.970,61,0.0000000000,0.1255068481,0.0334720351,0.0000000000,0.0000000000,0.0516302399,0.0885425583,0.0000000000,0.1251904368,0.0824871883,0.0000000000,0.0000000000,0.0516708419,0.0883597508,0.0039299470,0.0209986158,0.0000000000,0.0150919920,0.0171199981,0.0042885826,0.0414819568,0.0054241712,0.0000000000,0.0804703459,0.0859621987,0.0000000000,0.0000000000,0.0177606232,0.0179771557,0.0268471036,0.0273099206,0.0135067003,0.0100942226,0.0582019091,0.0394790210,0.0165841505,0.0175476354,0.0200653374,0.0183704663,0.0068810787,0.0072224089,0.0615896620,0.0615898371,0.0253893808,0.0000000000,0.0000000000,0.0080879312,0.0249873195,0.0304389838,0.0379557945,0.0374860652,0.0000000005,-0.2211287767,0.0948941261,0.0289679952,-0.0502411649,0.0765713155,-0.0038529269,0.0203868318,0.0766837448,0.0015663003
11:52:17:29.970,61,0.0000000000,0.1247428060,0.0346686393,0.0000000000,0.0000000000,0.0520056263,0.0883540288,0.0000000000,0.1244339496,0.0812335983,0.0000000000,0.0000000000,0.0520482101,0.0881700218,0.0039411634,0.0209672637,0.0000000000,0.0151067469,0.0171498302,0.0043309056,0.0416074209,0.0052884277,0.0000000000,0.0810552016,0.0864019915,0.0000000000,0.0000000000,0.0179031715,0.0181435216,0.0268927012,0.0274038762,0.0135570159,0.0101216631,0.0584993213,0.0396717340,0.0166688412,0.0176336095,0.0201669689,0.0184600241,0.0069234287,0.0072686435,0.0614167191,0.0614166446,0.0253813080,0.0000000000,0.0000000000,0.0081269937,0.0250817351,0.0305644218,0.0380378440,0.0376047567,0.0000000006,-0.2212644964,0.0930445790,0.0289298072,-0.0494793728,0.0761056989,-0.0037713926,0.0211164001,0.0762180686,0.0016124540
11:52:17:30.969,61,0.0000000000,0.1233740896,0.0354510248,0.0000000000,0.0000000000,0.0525219738,0.0875752643,0.0000000000,0.1230710670,0.0803918466,0.0000000000,0.0000000000,0.0525667816,0.0873831734,0.0039662477,0.0209669787,0.0000000000,0.0151355015,0.0171973649,0.0043832446,0.0416727811,0.0052535809,0.0000000000,0.0821618065,0.0870618522,0.0000000000,0.0000000000,0.0180959608,0.0183522608,0.0270099211,0.0275454242,0.0136388214,0.0101621151,0.0588525943,0.0398888886,0.0167829525,0.0177543592,0.0203235466,0.0185931772,0.0069785556,0.0073263394,0.0613160990,0.0613159463,0.0254337117,0.0000000000,0.0000000000,0.0081662554,0.0252232235,0.0307457000,0.0381950624,0.0377951078,0.0000000010,-0.2219218761,0.0918939188,0.0289642308,-0.0489697568,0.0752702504,-0.0036914502,0.0215943176,0.0753825530,0.0016307969
11:52:17:31.969,61,0.0000000000,0.1208586544,0.0384940021,0.0000000000,0.0000000000,0.0531081073,0.0871471465,0.0000000000,0.1205739677,0.0773376971,0.0000000000,0.0000000000,0.0531551242,0.0869503915,0.0039965860,0.0209915265,0.0000000000,0.0151580507,0.0172270574,0.0044248938,0.0416823439,0.0052408800,0.0000000000,0.0829349086,0.0877002925,0.0000000000,0.0000000000,0.0183179118,0.0185858756,0.0271399375,0.0276894663,0.0137315709,0.0102089858,0.0591965802,0.0401047915,0.0168922041,0.0178726818,0.0204871111,0.0187313650,0.0070270444,0.0073765344,0.0613814257,0.0613812357,0.0254910514,0.0000000000,0.0000000000,0.0081966529,0.0253811665,0.0309491325,0.0383688360,0.0380038396,0.0000000015,-0.2224035263,0.0911604390,0.0288662072,-0.0471147336,0.0737364292,-0.0034790805,0.0234505869,0.0738486946,0.0017347895
11:52:17:32.968,61,0.0000000000,0.1186513081,0.0414054431,0.0000000000,0.0000000000,0.0536962636,0.0867707729,0.0000000000,0.1183833629,0.0744260252,0.0000000000,0.0000000000,0.0537452959,0.0865704715,0.0040365122,0.0210219193,0.0000000000,0.0151970293,0.0172725357,0.0044682664,0.0416615941,0.0053254408,0.0000000000,0.0837170258,0.0883818045,0.0000000000,0.0000000000,0.0185692087,0.0188429616,0.0273338538,0.0278821830,0.0138423136,0.0102625284,0.0595715232,0.0403311402,0.0170038696,0.0179943275,0.0206793118,0.0188953299,0.0070753573,0.0074247434,0.0614652522,0.0614650548,0.0255842786,0.0000000000,0.0000000000,0.0082199965,0.0255597346,0.0311710313,0.0385625213,0.0382234231,0.0000000018,-0.2229994386,0.0912895873,0.0286520813,-0.0453453660,0.0723908246,-0.0032871959,0.0252267234,0.0725030676,0.0018320302
11:52:17:33.968,61,0.0000000000,0.1166316643,0.0424825884,0.0000000000,0.0000000000,0.0542848073,0.0865162313,0.0000000000,0.1163702682,0.0734164938,0.0000000000,0.0000000000,0.0543357655,0.0863138884,0.0040756185,0.0210567452,0.0000000000,0.0152502190,0.0173257180,0.0045017302,0.0416181721,0.0054306393,0.0000000000,0.0842444897,0.0888765231,0.0000000000,0.0000000000,0.0187749751,0.0190518126,0.0275049079,0.0280468687,0.0139328595,0.0103242872,0.0597747825,0.0404349528,0.0170727447,0.0180690736,0.0208420157,0.0190307815,0.0070965770,0.0074457354,0.0615161583,0.0615159683,0.0256552324,0.0000000000,0.0000000000,0.0082365936,0.0257153157,0.0313632861,0.0386781693,0.0383616649,0.0000000022,-0.2227075249,0.0923919380,0.0282871295,-0.0447342545,0.0711578578,-0.0031875030,0.0258852914,0.0712701604,0.0018477701
11:52:17:34.967,61,0.0000000000,0.1141895726,0.0463415533,0.0000000000,0.0000000000,0.0547777116,0.0865735486,0.0000000000,0.1139488891,0.0695514753,0.0000000000,0.0000000000,0.0548305735,0.0863722861,0.0041029085,0.0210819636,0.0000000000,0.0153176850,0.0173911378,0.0045173252,0.0415720008,0.0055392659,0.0000000000,0.0845531598,0.0890982524,0.0000000000,0.0000000000,0.0189030822,0.0191828609,0.0275979247,0.0281385854,0.0139871594,0.0103877475,0.0597582832,0.0403885730,0.0170784760,0.0180732440,0.0209573861,0.0191214904,0.0070884093,0.0074389144,0.0614990816,0.0614987761,0.0256607886,0.0000000000,0.0000000000,0.0082373098,0.0258129817,0.0314873755,0.0386762880,0.0383907109,0.0000000023,-0.2212190628,0.0926929191,0.0281042848,-0.0423836298,0.0696700960,-0.0029567643,0.0282395855,0.0697823092,0.0019735636
11:52:17:35.967,61,0.0000000000,0.1109715402,0.0483940952,0.0000000000,0.0000000000,0.0554252416,0.0861790329,0.0000000000,0.1107429340,0.0673545375,0.0000000000,0.0000000000,0.0554804802,0.0859775543,0.0041294927,0.0210674759,0.0000000000,0.0154248588,0.0175019056,0.0045436784,0.0415213630,0.0055888467,0.0000000000,0.0846634954,0.0891398042,0.0000000000,0.0000000000,0.0189587176,0.0192402843,0.0276561454,0.0282013919,0.0140289133,0.0104600554,0.0596515760,0.0402639657,0.0170656908,0.0180602930,0.0210519228,0.0191972386,0.0070729773,0.0074265683,0.0616717152,0.0616714396,0.0256019998,0.0000000000,0.0000000000,0.0082462793,0.0259083211,0.0316149406,0.0386553034,0.0383901261,0.0000000029,-0.2193771601,0.0924752429,0.0276272558,-0.0410503857,0.0677061379,-0.0027828293,0.0294943564,0.0678181946,0.0020030332
11:52:17:36.967,61,0.0000000000,0.1045872718,0.0534719229,0.0000000000,0.0000000000,0.0560934134,0.0861242861,0.0000000000,0.1043853685,0.0619994886,0.0000000000,0.0000000000,0.0561511405,0.0859228522,0.0041479035,0.0210510828,0.0000000000,0.0155246770,0.0176028572,0.0045644026,0.0414447822,0.0056109959,0.0000000000,0.0845950320,0.0890025645,0.0000000000,0.0000000000,0.0189559460,0.0192383546,0.0276688896,0.0282194484,0.0140492190,0.0105224606,0.0594589673,0.0400899835,0.0170190465,0.0180118345,0.0211021751,0.0192303769,0.0070464080,0.0074029849,0.0617638826,0.0617636256,0.0255143996,0.0000000000,0.0000000000,0.0082508260,0.0259639584,0.0316982381,0.0385621786,0.0383177958,0.0000000028,-0.2184537351,0.0915365517,0.0267600473,-0.0377963223,0.0638110414,-0.0024145215,0.0325974785,0.0639227554,0.0020861905
11:52:17:37.966,61,0.0000000000,0.1012932062,0.0599628799,0.0000000000,0.0000000000,0.0567219779,0.0862744674,0.0000000000,0.1011208817,0.0553247035,0.0000000000,0.0000000000,0.0567822680,0.0860748142,0.0041631493,0.0210697558,0.0000000000,0.0156077472,0.0176851340,0.0045784395,0.0413501002,0.0056347479,0.0000000000,0.0845897645,0.0889295116,0.0000000000,0.0000000000,0.0189614706,0.0192466248,0.0276688710,0.0282251295,0.0140672224,0.0105777783,0.0592707582,0.0399257541,0.0169702191,0.0179578867,0.0211470649,0.0192570034,0.0070212292,0.0073796096,0.0618311577,0.0618308857,0.0254165493,0.0000000000,0.0000000000,0.0082479110,0.0260159224,0.0317746736,0.0384733789,0.0382553078,0.0000000033,-0.2177781314,0.0898862630,0.0261306930,-0.0337314568,0.0618064441,-0.0020870815,0.0365591086,0.0619179271,0.0022660531
11:52:17:38.966,61,0.0000000000,0.1048184261,0.0566006564,0.0000000000,0.0000000000,0.0572234467,0.0859955847,0.0000000000,0.1046306565,0.0588441528,0.0000000000,0.0000000000,0.0572854765,0.0857981294,0.0041754344,0.0210671015,0.0000000000,0.0156764816,0.0177553315,0.0045935414,0.0412917621,0.0056642001,0.0000000000,0.0846086293,0.0888843760,0.0000000000,0.0000000000,0.0189707465,0.0192571599,0.0276802815,0.0282399133,0.0140820099,0.0106174042,0.0591697618,0.0398172960,0.0169362966,0.0179190226,0.0211932678,0.0192906372,0.0070045460,0.0073648128,0.0619527325,0.0619524606,0.0253247619,0.0000000000,0.0000000000,0.0082446635,0.0260615442,0.0318394378,0.0384234898,0.0382175110,0.0000000050,-0.2174538374,0.0887338594,0.0255484078,-0.0358724222,0.0639564469,-0.0022969092,0.0345044956,0.0640681237,0.0022132252
11:52:17:39.965,61,0.0000000000,0.1054293662,0.0551339351,0.0000000000,0.0000000000,0.0575582124,0.0858683512,0.0000000000,0.1052345335,0.0604079627,0.0000000000,0.0000000000,0.0576216057,0.0856721997,0.0041910969,0.0210666899,0.0000000000,0.0157247391,0.0178020652,0.0046067275,0.0412667133,0.0056304415,0.0000000000,0.0848504528,0.0891630948,0.0000000000,0.0000000000,0.0190714747,0.0193663165,0.0277405176,0.0283122249,0.0141140968,0.0106570143,0.0592139810,0.0398090594,0.0169426743,0.0179242026,0.0212785825,0.0193635095,0.0070027909,0.0073683909,0.0620490238,0.0620487519,0.0252989847,0.0000000000,0.0000000000,0.0082457475,0.0261226986,0.0319309980,0.0384388603,0.0382519886,0.0000000054,-0.2169237286,0.0878736377,0.0255909413,-0.0368248671,0.0643277839,-0.0023715948,0.0336095579,0.0644395724,0.0021683767
11:52:17:40.965,61,0.0000000000,0.1059645340,0.0522416681,0.0000000000,0.0000000000,0.0578384027,0.0859349146,0.0000000000,0.1057559177,0.0634336844,0.0000000000,0.0000000000,0.0579025969,0.0857389122,0.0042099757,0.0210812688,0.0000000000,0.0157674756,0.0178483799,0.0046291091,0.0412685126,0.0055837738,0.0000000000,0.0850851536,0.0895154774,0.0000000000,0.0000000000,0.0191757977,0.0194780380,0.0278376117,0.0284206681,0.0141512975,0.0106849680,0.0593361631,0.0398598425,0.0169694107,0.0179494601,0.0213604420,0.0194386076,0.0070122443,0.0073827007,0.0620193668,0.0620191097,0.0253501274,0.0000000000,0.0000000000,0.0082557844,0.0262072142,0.0320456028,0.0384790711,0.0383039005,0.0000000064,-0.2157272100,0.0876475945,0.0263813250,-0.0386685655,0.0646510199,-0.0025028221,0.0318457633,0.0647629276,0.0020649612
11:52:17:41.964,61,0.0000000000,0.1051923186,0.0494267493,0.0000000000,0.0000000000,0.0581173673,0.0862655267,0.0000000000,0.1049707532,0.0663464591,0.0000000000,0.0000000000,0.0581822284,0.0860704407,0.0042297170,0.0211155172,0.0000000000,0.0157958083,0.0178765170,0.0046505765,0.0412639529,0.0055395272,0.0000000000,0.0852392241,0.0897866860,0.0000000000,0.0000000000,0.0192757305,0.0195850730,0.0279449020,0.0285362974,0.0141917374,0.0107020456,0.0595161058,0.0399647951,0.0170059521,0.0179849379,0.0214164946,0.0194917396,0.0070236688,0.0073972773,0.0619539991,0.0619537346,0.0254017897,0.0000000000,0.0000000000,0.0082743522,0.0262888782,0.0321552493,0.0384988636,0.0383332707,0.0000000061,-0.2145918906,0.0884051025,0.0273004901,-0.0404454097,0.0641755462,-0.0025984608,0.0301307477,0.0642875507,0.0019394091
11:52:17:42.964,61,0.0000000000,0.1056310609,0.0437704287,0.0000000000,0.0000000000,0.0583226271,0.0866599157,0.0000000000,0.1053829789,0.0721414611,0.0000000000,0.0000000000,0.0583879799,0.0864648372,0.0042454638,0.0211240966,0.0000000000,0.0158153325,0.0179000199,0.0046712966,0.0412994027,0.0055034859,0.0000000000,0.0854296312,0.0900738463,0.0000000000,0.0000000000,0.0193752646,0.0196893979,0.0280469507,0.0286483355,0.0142202899,0.0107147694,0.0596976019,0.0400679149,0.0170450974,0.0180232152,0.0214680005,0.0195433702,0.0070360033,0.0074122124,0.0619181544,0.0619179010,0.0254470706,0.0000000000,0.0000000000,0.0082963891,0.0263622832,0.0322537161,0.0385227278,0.0383616500,0.0000000048,-0.2136537880,0.0891368538,0.0278705172,-0.0439773761,0.0644371808,-0.0028367846,0.0266821776,0.0645493716,0.0017245072
11:52:17:43.963,61,0.0000000000,0.1051107720,0.0402750298,0.0000000000,0.0000000000,0.0586278737,0.0868540257,0.0000000000,0.1048470289,0.0756721646,0.0000000000,0.0000000000,0.0586940460,0.0866592005,0.0042630197,0.0211411491,0.0000000000,0.0158244763,0.0179061200,0.0046889749,0.0412811600,0.0054915342,0.0000000000,0.0855849087,0.0902875289,0.0000000000,0.0000000000,0.0194857810,0.0198021270,0.0281247552,0.0287325904,0.0142532699,0.0107333018,0.0598874949,0.0401781313,0.0170874558,0.0180668030,0.0215100702,0.0195812620,0.0070441631,0.0074223741,0.0620366484,0.0620364137,0.0254655965,0.0000000000,0.0000000000,0.0083222352,0.0264302418,0.0323478244,0.0385349244,0.0383730754,0.0000000049,-0.2130567878,0.0898730829,0.0282742940,-0.0461306572,0.0641157180,-0.0029607008,0.0245519094,0.0642279088,0.0015789298
