Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,HeadPitch_filtered,HeadRoll_filtered,HeadYaw_filtered
20:54:45:48.667,61,0.0932718962,0.2392533422,0.1182826832,0.0,0.0,0.0432552248,0.0,0.0932840034,0.239699319,0.0001832261,0.0,0.0,0.0432515293,0.0,0.009847532,0.0009708696,0.0,0.0276676659,0.0405241288,0.046767965,0.064629063,0.0088906074,0.0,0.0285160933,0.056431964,0.0,0.0,0.0151063176,0.016045507,0.0660515726,0.0643090457,0.0284652393,0.0109432368,0.0876307413,0.0651590601,0.024262853,0.02515544,0.0826234147,0.0752462,0.044604931,0.0465576351,0.019117374,0.0189674068,0.0523277819,0.0,0.0,0.0147520471,0.0489239395,0.0516027249,0.0826221481,0.0885317326,4.9e-08,0.0151757868,0.0368244089,-0.0318922326,-0.0001107288,0.1464240253,-1.63302e-05,0.0714831576,0.1465284377,0.0105405552,0.039478152525000004,-0.03192886142,0.016250587305
20:54:45:49.666,61,0.0948364511,0.2416658103,0.1177097037,0.0,0.0,0.0432018042,0.0,0.0948503315,0.2421117425,0.0007068833,0.0,0.0,0.0431980006,0.0,0.0097891632,0.0008366416,0.0,0.0275047831,0.0402634963,0.0465046428,0.0643681139,0.0085200844,0.0,0.0280156974,0.0563625321,0.0,0.0,0.0149602965,0.0158876684,0.0656114519,0.06387458,0.0281899497,0.0109048747,0.0868391991,0.0646535009,0.0240354352,0.0249372125,0.0808299705,0.0743253306,0.0442843474,0.046290189,0.018233126,0.0180981997,0.0524990223,0.0,0.0,0.014665043,0.0486099795,0.0513178483,0.0823353082,0.0882122964,4.26e-08,0.0151220346,0.0401931778,-0.0315111019,-0.0004270964,0.1478976756,-6.36312e-05,0.0711213425,0.1480021477,0.0105943149,0.04122942835,-0.03197603347,0.015835650085
20:54:45:50.666,61,0.0959020704,0.246236518,0.11681813,0.0,0.0,0.043039795,0.0,0.095916748,0.2466840744,0.0015310176,0.0,0.0,0.0430358909,0.0,0.0096731372,0.0007427989,0.0,0.0272294991,0.0398817062,0.0457669161,0.0639707223,0.008206564,0.0,0.0275600031,0.0562060103,0.0,0.0,0.0147754392,0.0156864524,0.0648749545,0.0631978586,0.027875727,0.0108329635,0.0860593617,0.0640872195,0.023760708,0.0246718191,0.0755469203,0.0699883997,0.0437176377,0.0457549356,0.0177110806,0.0175864752,0.0523824915,0.0,0.0,0.0145390769,0.0481374823,0.0508545935,0.0818427503,0.0876724944,3.81e-08,0.0143428054,0.0425649546,-0.0314865597,-0.0009246469,0.150690794,-0.0001404001,0.070553042,0.1507953852,0.0107111521,0.04296899494,-0.032040115635,0.015419208035000003
20:54:45:51.665,61,0.0968136117,0.2497374266,0.1162390858,0.0,0.0,0.0427986905,0.0,0.0968294665,0.250187248,0.0020230426,0.0,0.0,0.0427947491,0.0,0.0095877228,0.0007263809,0.0,0.02701216,0.0395542309,0.0453530401,0.0637757778,0.0078994799,0.0,0.0267081652,0.055852145,0.0,0.0,0.0145870363,0.015481215,0.064237684,0.0625611767,0.0275636408,0.0107721174,0.0853782669,0.0635735989,0.0235185828,0.0244440958,0.0736886263,0.0684130117,0.0432474464,0.0453150757,0.0160385929,0.0159459393,0.0524279401,0.0,0.0,0.0144687211,0.0476987213,0.0504315048,0.0814564228,0.0872527361,2.97e-08,0.0143434824,0.0455891602,-0.0317267142,-0.0012214021,0.1528308392,-0.0001881349,0.0701803789,0.152935341,0.0108082313,0.044644280339999995,-0.03208180452,0.01508679819
20:54:45:52.665,61,0.0976414904,0.2527273893,0.1146786958,0.0,0.0,0.0425505266,0.0,0.0976586342,0.2531672418,0.003526205,0.0,0.0,0.0425465107,0.0,0.0095044915,0.0005841692,0.0,0.0268179476,0.0392435379,0.0449176133,0.0634687245,0.0074530398,0.0,0.0261981618,0.0558413751,0.0,0.0,0.0144326417,0.0153145427,0.0637194961,0.0620618351,0.0272829197,0.0107159894,0.0847340599,0.0630953982,0.0232772399,0.0242147241,0.0725785047,0.0674666241,0.042832803,0.0449600071,0.0146743935,0.0146048544,0.0525399968,0.0,0.0,0.0143715134,0.0472658947,0.0500214137,0.0810996145,0.0868810788,2.95e-08,0.0143706724,0.0490536019,-0.0321557038,-0.0021283282,0.1546514183,-0.0003317982,0.069218725,0.1547559202,0.0107893124,0.046375472195,-0.032101292170000004,0.014807305540000003
20:54:45:53.664,61,0.0982473642,0.2550709844,0.1150171086,0.0,0.0,0.0421686284,0.0,0.0982658491,0.255520016,0.003149603,0.0,0.0,0.0421646088,0.0,0.0093712928,0.0005749803,0.0,0.0265074167,0.0388212204,0.044082582,0.0631111711,0.007091369,0.0,0.0256944448,0.0556602515,0.0,0.0,0.0142303118,0.0150931822,0.0627752841,0.0611848906,0.0270029139,0.0106227556,0.0841740742,0.0626312643,0.0230148565,0.0239655972,0.0685338154,0.0636129379,0.0421419963,0.0443304963,0.013703458,0.0136439959,0.0523947701,0.0,0.0,0.0142729394,0.046710968,0.0494797528,0.0806073323,0.0863687024,2.3e-08,0.0136345774,0.0508842357,-0.0326438695,-0.0019005929,0.1560886055,-0.0002990937,0.0694074184,0.156193167,0.0109207854,0.048008372640000005,-0.032076750519999996,0.014513199645000002
20:54:45:54.664,61,0.0989495218,0.2579228878,0.1150687486,0.0,0.0,0.0418837592,0.0,0.0989691615,0.258379221,0.0030247138,0.0,0.0,0.0418797284,0.0,0.0092849107,0.000538222,0.0,0.0262839999,0.0384962335,0.0436390378,0.0628691167,0.0066752397,0.0,0.0251045208,0.0554688014,0.0,0.0,0.0140670557,0.0149149057,0.0622365214,0.0606651865,0.0267456956,0.0105529111,0.0836742818,0.0622125193,0.0228088889,0.0237730704,0.0671242848,0.0622678027,0.0416116081,0.0438460745,0.0126639148,0.0126170805,0.0524023809,0.0,0.0,0.0142220743,0.0462940037,0.0490833893,0.0802859962,0.0860552639,2.13e-08,0.0141672622,0.0529117435,-0.0328020342,-0.0018247259,0.1578351855,-0.0002904214,0.0694194436,0.1579397023,0.0110468436,0.049534044235000005,-0.03200309827,0.014251147635
20:54:45:55.664,61,0.0997741222,0.2603244781,0.1145859063,0.0,0.0,0.0416086428,0.0,0.0997950807,0.2607809305,0.0034679186,0.0,0.0,0.0416045487,0.0,0.0092195319,0.0003590938,0.0,0.0260839798,0.0382046849,0.0432740301,0.0625486821,0.0061887782,0.0,0.0248208065,0.0556188822,0.0,0.0,0.0139480131,0.0147864167,0.0619017705,0.0603748448,0.0265465546,0.0104900235,0.083291702,0.0619078204,0.0226377528,0.0236112587,0.0664402395,0.0616377108,0.0412699841,0.043566715,0.0118162083,0.0117749209,0.0525526181,0.0,0.0,0.0141512044,0.0459636115,0.0487723947,0.0801563784,0.0859347135,2.18e-08,0.0144934962,0.0553850643,-0.0328599066,-0.0020916078,0.1593023539,-0.0003360453,0.0691119358,0.1594069749,0.0111018997,0.051118369405,-0.031920329025,0.014005147115000002
20:54:45:56.663,61,0.1012554243,0.2634115517,0.1151792482,0.0,0.0,0.0414046086,0.0,0.1012849212,0.2638818324,0.0028621289,0.0,0.0,0.0414004289,0.0,0.0091484226,0.0001721641,0.0,0.0258764811,0.0378980897,0.0428385586,0.0621001571,0.0058466559,0.0,0.0248502847,0.0559710115,0.0,0.0,0.0138451718,0.0146733895,0.0615403913,0.0600301065,0.0263274144,0.0104328915,0.0827876255,0.0615484416,0.0224517491,0.023435425,0.0661493614,0.0613489784,0.0409870557,0.0433259867,0.0116001498,0.0115619646,0.0525624827,0.0,0.0,0.0140351988,0.0456266254,0.0484379418,0.0799269527,0.0857050121,1.67e-08,0.0142406859,0.0565702729,-0.0325857028,-0.0017257092,0.1611965001,-0.0002806129,0.0694486275,0.1613011807,0.0112907607,0.052663682030000006,-0.031809169059999996,0.013743156945
20:54:45:57.662,61,0.1045781374,0.2680448294,0.1145620123,0.0,0.0,0.0412351564,0.0,0.10460715,0.2685187757,0.0034446421,0.0,0.0,0.0412309095,0.0,0.0091323815,2.20959e-05,0.0,0.025765216,0.0377055891,0.042961318,0.062038172,0.0054799076,0.0,0.0248076376,0.0563309155,0.0,0.0,0.0137773082,0.0145999901,0.0614786521,0.0599663407,0.0261503439,0.0103807114,0.0827050805,0.0615391396,0.0223797038,0.023376409,0.0664289445,0.0616066158,0.0411355086,0.043541532,0.0111880172,0.0111516584,0.0528848469,0.0,0.0,0.0139967212,0.045541551,0.0483791567,0.0801971704,0.0859819055,1.58e-08,0.0148304263,0.0572072826,-0.0325451642,-0.0020759683,0.1640291512,-0.0003436062,0.0690444112,0.1641338617,0.0114258211,0.05420080461,-0.031678088015,0.013513116075000001
20:54:45:58.662,61,0.1066211462,0.2701047957,0.1142774597,0.0,0.0,0.0410812981,0.0,0.1066501737,0.2705800831,0.0037155529,0.0,0.0,0.0410768948,0.0,0.0091045918,0.0,0.0002065608,0.0256527588,0.0374938436,0.0429070853,0.0618733317,0.0049845348,0.0,0.0248709656,0.0568663999,0.0,0.0,0.0137157403,0.0145392735,0.0613123961,0.0598393753,0.0259558689,0.0103386119,0.0824613497,0.0614117421,0.0222812351,0.0232858974,0.0666825846,0.0618848652,0.0411575958,0.0436370149,0.0106724249,0.0106376782,0.0531661026,0.0,0.0,0.0139370607,0.0453620814,0.0482141599,0.0802240968,0.0860100985,1.22e-08,0.0140659651,0.0598453544,-0.0323346779,-0.0022387684,0.1652884036,-0.0003734493,0.0688585415,0.1653931886,0.0114841443,0.05576337688000001,-0.03157120217500001,0.013295942405
20:54:45:59.661,61,0.1082506254,0.2726689577,0.114692159,0.0,0.0,0.0408657156,0.0,0.1082793474,0.273154974,0.0033064159,0.0,0.0,0.0408612303,0.0,0.0090383338,0.0,0.0002588034,0.0254773442,0.0372115597,0.0427174792,0.0617412888,0.0046414109,0.0,0.0247768126,0.0571652241,0.0,0.0,0.0136153437,0.0144335032,0.0609539747,0.0594793335,0.0257276129,0.0102736559,0.0822513103,0.0613166615,0.0221546926,0.0231703296,0.0666097254,0.0618096218,0.0410747789,0.0436066948,0.0104116099,0.0103779733,0.0532196686,0.0,0.0,0.0138642751,0.045078963,0.0479483753,0.080072999,0.0858568251,8.8e-09,0.0129424306,0.0605896041,-0.0322229415,-0.001991722,0.1668612212,-0.0003354601,0.069090277,0.1669660807,0.0116343508,0.05722680409000001,-0.0314737849,0.013089275545
20:54:46:00.662,61,0.1093315557,0.2740257084,0.1144991741,0.0,0.0,0.040703401,0.0,0.109360978,0.2745125592,0.0034602194,0.0,0.0,0.0406988412,0.0,0.0090606352,0.0,0.0003668583,0.0254042,0.0370401926,0.0430382118,0.0617300272,0.0042548231,0.0,0.0245826095,0.0574915782,0.0,0.0,0.0135678481,0.0143886032,0.0609093532,0.0594153479,0.0255596656,0.0102388244,0.082216993,0.0614144914,0.0221236758,0.023157794,0.0686176568,0.0635260269,0.0414775535,0.0441021249,0.0096241925,0.0095960777,0.0536385477,0.0,0.0,0.0138567053,0.0449912027,0.047901351,0.0802768245,0.0861004665,6.8e-09,0.0131991887,0.0614133552,-0.0320189334,-0.0020840783,0.1676905751,-0.0003527931,0.0689643621,0.1677954197,0.0116719594,0.058589834910000006,-0.031415790415000006,0.012939458619999998
20:54:46:01.661,61,0.1101531461,0.274989754,0.1137787849,0.0,0.0,0.0405430049,0.0,0.1101828739,0.2754702568,0.0041788579,0.0,0.0,0.0405383334,0.0,0.009052312,0.0,0.0004968356,0.0252956636,0.0368281789,0.0430021286,0.0614717864,0.0038219225,0.0,0.024466712,0.0579394102,0.0,0.0,0.0135208946,0.0143476436,0.0607978404,0.0593095087,0.0253746957,0.0102061387,0.0819272101,0.0612979382,0.0220298786,0.0230744015,0.0693661645,0.0642308667,0.0416143499,0.044325199,0.0089543331,0.0089286529,0.0538967066,0.0,0.0,0.0137921842,0.0447712094,0.0477124527,0.0801737234,0.0860190466,5.5e-09,0.0124994675,0.0632706881,-0.0314162821,-0.002516662,0.1682757437,-0.0004275359,0.0685236454,0.1683806181,0.0116387084,0.05993260145500001,-0.031394888460000006,0.012870043514999999
20:54:46:02.661,61,0.1108514816,0.2774707675,0.114027679,0.0,0.0,0.0402885377,0.0,0.1108819097,0.2779598534,0.0039208541,0.0,0.0,0.0402838588,0.0,0.0089993486,0.0,0.000433258,0.0250561908,0.0364837497,0.0427195504,0.061106503,0.003580038,0.0,0.0242514815,0.0581426471,0.0,0.0,0.0134308962,0.0142537588,0.0604710318,0.0589527562,0.0251805708,0.0101458309,0.0816563889,0.0611688271,0.0219270214,0.0229880475,0.0694020167,0.0642306209,0.0415115133,0.0442686714,0.0085115684,0.0084873736,0.0538773537,0.0,0.0,0.0137331747,0.0444049872,0.0473685227,0.079888992,0.0857364982,4.9e-09,0.0119021945,0.0622154512,-0.0308365189,-0.0023606704,0.1697965264,-0.0004047303,0.068655774,0.1699014157,0.0117684714,0.06117196549,-0.031374413335,0.01283108755
20:54:46:03.660,61,0.1113805622,0.2792935669,0.1133137569,0.0,0.0,0.0400469638,0.0,0.1114125624,0.2797781229,0.0046330774,0.0,0.0,0.0400422886,0.0,0.0089731058,0.0,0.0004309784,0.0248285551,0.0361588262,0.0425814614,0.060755536,0.0033468308,0.0,0.023931535,0.0581962094,0.0,0.0,0.013342578,0.0141575709,0.0602373108,0.0586885735,0.0250067376,0.0100822859,0.0814756528,0.0611153468,0.0218423512,0.022923395,0.0694300011,0.0642434433,0.0415340215,0.0443356335,0.0077107665,0.0076880986,0.0539939366,0.0,0.0,0.0137065565,0.0441275164,0.0471227467,0.0797527581,0.0856105462,4.4e-09,0.0121591426,0.0622096248,-0.0303570945,-0.002788953,0.1709073931,-0.0004813478,0.0682128891,0.1710123569,0.011770634,0.06228631828500001,-0.031350012309999994,0.012826434475
20:54:46:04.660,61,0.1119093746,0.2803999484,0.1126749739,0.0,0.0,0.039844919,0.0,0.1119425818,0.2808791697,0.0052751247,0.0,0.0,0.0398402251,0.0,0.0089551359,0.0,0.0004968277,0.0246171374,0.0358431973,0.0423133895,0.0602101721,0.0030430492,0.0,0.0237517506,0.0583957247,0.0,0.0,0.0132756494,0.0140878223,0.0600618087,0.0585121363,0.0248525422,0.0100267008,0.0811967328,0.0609970167,0.0217356198,0.0228308346,0.0694531649,0.0642861277,0.0415372066,0.0443967432,0.0072001279,0.0071788249,0.0540731475,0.0,0.0,0.0136458352,0.0438144021,0.046836596,0.0795259103,0.0853858367,4.3e-09,0.0113506308,0.0636246502,-0.0302452296,-0.0031750738,0.1715801954,-0.0005501885,0.0678204447,0.171685189,0.011749981,0.06334758699000001,-0.031322255359999995,0.01282633883
20:54:46:05.660,61,0.1127015427,0.2826406062,0.1124633104,0.0,0.0,0.039701283,0.0,0.1127434745,0.2831222117,0.0054673259,0.0,0.0,0.0396965593,0.0,0.008921016,0.0,0.0005659224,0.0244041588,0.0355265848,0.0420452692,0.0597607009,0.0028157309,0.0,0.0237056985,0.0586202592,0.0,0.0,0.0132071525,0.0140143558,0.0598115139,0.05825473,0.0246623866,0.0099680275,0.0809197128,0.060894385,0.0216276925,0.0227351114,0.069433406,0.064279668,0.0415544845,0.0444559939,0.0070649777,0.0070447624,0.0540335625,0.0,0.0,0.0135647878,0.0435110331,0.046550069,0.079245694,0.0850879401,4.4e-09,0.0108675528,0.0636552125,-0.0299930032,-0.0032899741,0.1729504764,-0.0005747435,0.0676769316,0.1730554998,0.0118206218,0.06425677948,-0.031293558699999995,0.01273651058
20:54:46:06.659,61,0.1150703654,0.2834501863,0.1123040691,0.0,0.0,0.0397861563,0.0,0.1151274741,0.2839317024,0.0055962517,0.0,0.0,0.0397813171,0.0,0.0089751957,0.0,0.0008066787,0.0243458822,0.0353824347,0.0424010754,0.0595963299,0.002574574,0.0,0.023546163,0.0586616844,0.0,0.0,0.0131848687,0.0139922071,0.0598307773,0.0582766421,0.0245351382,0.0099432552,0.0808738172,0.0610244125,0.0216104519,0.0227316357,0.071565032,0.066367507,0.0423861705,0.0456374362,0.0068348288,0.0068157832,0.054339312,0.0,0.0,0.0135570373,0.0435274392,0.0465936102,0.0793908834,0.0852152333,3.9e-09,0.0112627223,0.0650202483,-0.029793337,-0.0033672643,0.1734450161,-0.0005899619,0.0675752833,0.1735500097,0.0118373027,0.06500180867000001,-0.031262934949999995,0.012630353540000002
20:54:46:07.658,61,0.1161737293,0.284289062,0.1122380644,0.0,0.0,0.0398399346,0.0,0.1162363812,0.2847716212,0.0056358022,0.0,0.0,0.0398349836,0.0,0.0090206787,0.0,0.0011408591,0.0243123602,0.035274934,0.0426436067,0.0594109744,0.0022002948,0.0,0.0232946109,0.0586727522,0.0,0.0,0.0131727541,0.0139839416,0.0599231534,0.0584184751,0.0244300775,0.0099129407,0.0808494538,0.0611588284,0.0215667337,0.0226962138,0.0724719614,0.0673093051,0.0429248922,0.0463218354,0.0065595596,0.0065417667,0.0546629801,0.0,0.0,0.0135269584,0.0434890799,0.0465863682,0.0794813633,0.0852938145,5.5e-09,0.0109483236,0.0662394464,-0.0299970359,-0.0033907567,0.1739581078,-0.0005958712,0.0675294772,0.1740630865,0.0118649788,0.06569344811500001,-0.031252368725,0.012502514660000004
20:54:46:08.659,61,0.1186356544,0.2870401144,0.1126986742,0.0,0.0,0.0398765393,0.0,0.1187036559,0.2875344157,0.0051527987,0.0,0.0,0.0398714617,0.0,0.0090381382,0.0,0.0014285813,0.0242781006,0.0351734497,0.0427726135,0.0593508556,0.0019055421,0.0,0.0232884306,0.0588123985,0.0,0.0,0.0131516969,0.0139614819,0.0598845407,0.0584190376,0.0242954921,0.009890493,0.0807240754,0.061172016,0.0215163659,0.0226498805,0.072919324,0.0677800626,0.0432155244,0.0466849059,0.0071939966,0.0071792379,0.0547089651,0.0,0.0,0.0134870764,0.0434435382,0.0465576723,0.0795221031,0.0853206664,6.7e-09,0.0110424496,0.0660929531,-0.0299438871,-0.0030992352,0.1756456345,-0.0005500345,0.0677864775,0.1757506728,0.0120279202,0.0662963016,-0.031211778895,0.012313991550000002
20:54:46:09.658,61,0.1197764501,0.288713634,0.1125008389,0.0,0.0,0.0398827009,0.0,0.1198463067,0.2892092168,0.0053026564,0.0,0.0,0.0398775265,0.0,0.0090451688,0.0,0.001718831,0.0242795702,0.0351063795,0.0428498648,0.0593226887,0.0016664051,0.0,0.0231582578,0.0586632639,0.0,0.0,0.0131089641,0.0139126163,0.0597762354,0.0583388582,0.0241520051,0.0098638805,0.0805570036,0.0611366518,0.0214352459,0.02257156,0.0730888695,0.0679668039,0.04339201,0.0468926914,0.0071028555,0.0070895357,0.0549011119,0.0,0.0,0.0134439589,0.0433883257,0.0465059318,0.079530336,0.085306555,7.3e-09,0.0121256961,0.0674537942,-0.0303512122,-0.0031887896,0.176668793,-0.0005692939,0.0676551834,0.1767737865,0.0120760109,0.06673563794,-0.031141286435000002,0.012157578765000001
20:54:46:10.658,61,0.1205164939,0.2896556854,0.1123060137,0.0,0.0,0.0398567468,0.0,0.1205864027,0.2901509106,0.0054889633,0.0,0.0,0.0398514606,0.0,0.0090289051,0.0,0.001946085,0.0242426042,0.0349888839,0.0426921993,0.0591068454,0.001360439,0.0,0.0230392478,0.058632344,0.0,0.0,0.0130628282,0.0138617707,0.0596131086,0.0582109168,0.0239828154,0.0098381275,0.0801905543,0.0609334074,0.0213102959,0.0224463828,0.0730250031,0.0679493248,0.0433430597,0.0468687862,0.0071391854,0.007126797,0.0549430065,0.0,0.0,0.0133723821,0.0431945026,0.046313826,0.0793122128,0.0850659981,8.8e-09,0.0129545033,0.0694202855,-0.0310685206,-0.0033004868,0.1772440672,-0.0005911945,0.0675310791,0.1773491055,0.0120939547,0.06715250798,-0.03103446467,0.012015920035
20:54:46:11.657,61,0.1210894361,0.2911565006,0.1128375232,0.0,0.0,0.0397922024,0.0,0.1211594641,0.2916616201,0.0049578371,0.0,0.0,0.0397868827,0.0,0.0089918384,0.0,0.0020766424,0.0242028199,0.0348864421,0.0425053872,0.0590278208,0.0011094906,0.0,0.0228292812,0.0584953092,0.0,0.0,0.0130072059,0.0138010969,0.0594281256,0.0580503009,0.0238107163,0.0098028239,0.0798843876,0.0607526116,0.021174999,0.0223116986,0.0727598444,0.0677188486,0.0432102121,0.046739839,0.0073368796,0.0073252297,0.054886166,0.0,0.0,0.0132922605,0.042983111,0.0461111851,0.0790533423,0.0847784579,8.9e-09,0.0135643631,0.0703764409,-0.0313172117,-0.0029806294,0.178166762,-0.0005367396,0.0678395033,0.178271845,0.0122136595,0.067457319055,-0.030871496910000004,0.011820128420000001
20:54:46:12.656,61,0.1217497736,0.2928544879,0.1123943254,0.0,0.0,0.0396886803,0.0,0.1218194887,0.2933578193,0.0053655691,0.0,0.0,0.0396833047,0.0,0.0089921597,0.0,0.0022174625,0.0241991505,0.0348126665,0.0424384922,0.0588487945,0.000883776,0.0,0.0227747709,0.0585505627,0.0,0.0,0.012980436,0.0137685314,0.0593757406,0.0580054522,0.0236867163,0.009777884,0.0796499327,0.0606504418,0.021078337,0.022217771,0.0728312358,0.067803368,0.0433162749,0.0468643382,0.0071344646,0.0071235425,0.055057019,0.0,0.0,0.0132239973,0.0428531207,0.0459890254,0.0790340826,0.0847464502,9.6e-09,0.0142776109,0.0713406578,-0.0316676833,-0.0032251519,0.1792030185,-0.0005842234,0.0675604045,0.1793081313,0.0122357244,0.067605915295,-0.030700288900000004,0.011631583934999998
20:54:46:13.656,61,0.1223168969,0.293920517,0.1121205688,0.0,0.0,0.039570678,0.0,0.1223861799,0.2944227159,0.005646111,0.0,0.0,0.0395652279,0.0,0.00897732,0.0,0.0023332001,0.0241763536,0.034721233,0.042271778,0.0586548448,0.0005516099,0.0,0.022680629,0.058658164,0.0,0.0,0.01294911,0.0137359574,0.0592749529,0.0579350181,0.023577949,0.0097524691,0.0794590786,0.0605546311,0.0209925752,0.022137044,0.0726933628,0.0677070022,0.0432769172,0.0468464345,0.0069807745,0.0069704945,0.0551406108,0.0,0.0,0.0131706903,0.0426695645,0.0458195135,0.0789265111,0.0846286044,9.8e-09,0.0136326645,0.0721096098,-0.0320887305,-0.0033933809,0.1798536628,-0.0006169777,0.0673878789,0.1799587458,0.012249779,0.06782670263,-0.030531268379999997,0.011454334109999999
20:54:46:14.655,61,0.1235803738,0.2961399257,0.1127811596,0.0,0.0,0.0394676998,0.0,0.1236481369,0.2966552377,0.0050221207,0.0,0.0,0.0394621789,0.0,0.0089497184,0.0,0.0024094358,0.0241097249,0.0346161835,0.0421630256,0.0586320087,0.0004196634,0.0,0.0225166194,0.0584859401,0.0,0.0,0.012905485,0.0136837959,0.0591379777,0.057811074,0.0234877076,0.0097160861,0.0794641078,0.0605810247,0.0209430903,0.0220925827,0.0723656788,0.0673936829,0.0432046019,0.0467608012,0.0071068308,0.0070969244,0.0550699681,0.0,0.0,0.0131315645,0.042547401,0.0456963144,0.0788793862,0.0845623389,9.7e-09,0.0123706972,0.0710955933,-0.032228101,-0.0030176039,0.1812172234,-0.0005529067,0.0677681193,0.1813224107,0.0124141965,0.06799055747499999,-0.03037461154,0.01124207131
20:54:46:15.656,61,0.1244598851,0.2974976599,0.1134102568,0.0,0.0,0.0393465906,0.0,0.1245261803,0.2980239987,0.0044111777,0.0,0.0,0.0393410288,0.0,0.0089453338,0.0,0.0023756088,0.0240593292,0.0345281512,0.0422040336,0.0586447939,0.0003584098,0.0,0.0223325659,0.0583279803,0.0,0.0,0.012858781,0.0136323255,0.059072461,0.0577269793,0.0234277938,0.009675377,0.0796091557,0.0607354045,0.020924136,0.0220817327,0.072185941,0.0671975687,0.0433312505,0.046876967,0.0068159876,0.0068064751,0.0552190393,0.0,0.0,0.013113915,0.0425190404,0.0456774943,0.0790353492,0.0847099945,8e-09,0.0123703554,0.0702856481,-0.0322474316,-0.0026501042,0.1820531487,-0.000487861,0.0681357533,0.1821583658,0.0125402557,0.06807098537500002,-0.0302193623,0.0110916744
20:54:46:16.655,61,0.1263846159,0.2994965613,0.1148129925,0.0,0.0,0.039178744,0.0,0.1264343709,0.3000453413,0.0030724313,0.0,0.0,0.0391731486,0.0,0.0089288214,0.0,0.0022450658,0.0239881147,0.0344256684,0.0420424528,0.0584705472,0.0002631955,0.0,0.0221337359,0.0582548901,0.0,0.0,0.0128200296,0.0135925338,0.0590360351,0.0576745234,0.0233998373,0.0096385088,0.0796420574,0.0607514381,0.0208944622,0.0220592599,0.0718315914,0.0668447539,0.0432447195,0.0467779487,0.0064825881,0.006473368,0.0552783906,0.0,0.0,0.0130862202,0.0424052477,0.045570232,0.0791058689,0.0847743303,6.5e-09,0.0116839083,0.0704030618,-0.0323743783,-0.0018454043,0.1832875758,-0.0003420787,0.0689629167,0.1833929271,0.0127801998,0.068168857695,-0.030082299465000004,0.010980288684999999
20:54:46:17.654,61,0.1315806657,0.3031153083,0.1166404262,0.0,0.0,0.0389776826,0.0,0.1316355169,0.3036960065,0.0013265747,0.0,0.0,0.0389720611,0.0,0.0088698138,0.0,0.0020867481,0.0238683447,0.0342763029,0.0417844653,0.0584369004,0.0002236693,0.0,0.0219448507,0.0581148304,0.0,0.0,0.0127590513,0.0135251544,0.0587681904,0.0573912784,0.0233291518,0.009589958,0.079701297,0.0607930943,0.0208603907,0.0220337361,0.0712689683,0.0662827939,0.0430723391,0.0465768613,0.0065110829,0.0065020123,0.0551302508,0.0,0.0,0.0130397836,0.042204529,0.0453615747,0.0790315345,0.0846644789,5.6e-09,0.0110599641,0.0692643523,-0.0317333676,-0.0007964534,0.1855174005,-0.0001494747,0.0700316206,0.1856228858,0.0131393587,0.0681186229,-0.02995753232,0.010838092164999999
20:54:46:18.653,61,0.1339772344,0.3046757579,0.117694214,0.0,0.0,0.0387974046,0.0,0.1340272278,0.3052739501,0.0002975767,0.0,0.0,0.0387917683,0.0,0.0088279275,0.0,0.0018881108,0.0237392392,0.0341404527,0.0416713282,0.0584833063,0.0002514683,0.0,0.0217922051,0.057997223,0.0,0.0,0.0127006527,0.013457451,0.0585870743,0.0571766049,0.0233084857,0.0095359376,0.0799899921,0.0609881207,0.0208830647,0.0220683217,0.0707372129,0.0657310709,0.0429966636,0.0464698337,0.0063747512,0.0063656517,0.055119101,0.0,0.0,0.0130275805,0.0421328694,0.0452849455,0.079203248,0.0848119557,4.1e-09,0.0109377094,0.0686320812,-0.0309248287,-0.0001786277,0.1864812672,-3.37023e-05,0.0706516132,0.1865867972,0.0133259194,0.067927557605,-0.029793820340000002,0.010686260835
