Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,HeadPitch_filtered,HeadRoll_filtered,HeadYaw_filtered
20:52:31:34.094,61,0.9260866046,0.1243487671,0.0898726434,0.0,0.0,0.1160746813,0.0,0.9260697365,0.1243946254,0.0225581657,0.0,0.0,0.1161042824,0.0,0.0241455119,0.0097600482,0.0,0.044251401,0.0547672473,0.0242865607,0.0469166897,0.0,0.0111102043,0.1264755577,0.1587123871,0.0,0.0,0.0621557608,0.0686853081,0.0859199464,0.0829020664,0.0902312621,0.0248409137,0.192529276,0.1222823635,0.0979131907,0.1003766283,0.0921338052,0.0895459801,0.0501362607,0.0544254072,0.3183498681,0.3182503283,0.0807201862,0.0,0.0,0.0137867564,0.1217919588,0.1456172466,0.1810194105,0.184402287,2.49265e-05,0.0388618894,-0.1277234703,0.0131352991,-0.0137402341,0.0759955496,-0.0010461782,0.0547416136,0.0760745183,0.0041703861,-0.12204739406600001,0.016437244931999998,0.026279179750000003
20:52:31:35.093,61,0.8766481876,0.1787916422,0.0950337648,0.0,0.0,0.1595653445,0.0,0.8765572906,0.1789438874,0.0193043351,0.0,0.0,0.1596221179,0.0,0.0244158208,0.0097249355,0.0,0.0444361232,0.0550525486,0.024546396,0.0466707684,0.0,0.0101470901,0.1375456303,0.1658905894,0.0,0.0,0.0621241294,0.0685680583,0.0856353715,0.0826346353,0.0905236229,0.0249644332,0.1859956533,0.1175139025,0.0904061496,0.0916588381,0.0925771073,0.0898055062,0.0498456247,0.0540497527,0.3274224102,0.3271319866,0.0787336007,0.0,0.0,0.0137384823,0.1212946475,0.1424449533,0.167799592,0.1748042256,2.54827e-05,0.0370023772,-0.1288678199,0.0135508459,-0.0117219621,0.1093181446,-0.0012865223,0.0577065423,0.1094004288,0.0063348264,-0.12191700086000001,0.016409827241999998,0.026159340756000005
20:52:31:36.093,61,0.5970692635,0.2816352546,0.1054623351,0.0,0.0,0.1999830902,0.0,0.5941984057,0.2820587754,0.0116938977,0.0,0.0,0.2000241131,0.0,0.0246176329,0.0097471764,0.0,0.0447026901,0.0555001386,0.0248929542,0.0463507697,0.0,0.0081436941,0.167719394,0.2001999021,0.0,0.0,0.0617950931,0.0680231079,0.085621424,0.0824897885,0.0906110778,0.0251906812,0.140707016,0.0945781469,0.0711576566,0.0722284988,0.1029437855,0.0946737304,0.0491241813,0.0527133457,0.3015064001,0.301088661,0.0761800259,0.0,0.0,0.0136195375,0.1177977771,0.1294816583,0.1513286233,0.1591609567,3.53666e-05,0.0341154449,-0.1312678903,0.0138330786,-0.0070376219,0.1723042428,-0.0012247459,0.0634709299,0.1723918021,0.0110436976,-0.12184836209000001,0.016419030982,0.025936422422000005
20:52:31:37.093,61,0.3340336382,0.2325297445,0.1084925607,0.0,0.0,0.2117194086,0.0,0.333627373,0.2328884751,0.0095533961,0.0,0.0,0.2117470503,0.0,0.0246142875,0.0095606064,0.0,0.0448556803,0.0557880588,0.0251351912,0.0460951328,0.0,0.006773991,0.1763206571,0.2098720223,0.0,0.0,0.0613915212,0.0674053803,0.0857180208,0.0824898481,0.090459846,0.0253689233,0.1285842061,0.0878679976,0.06368386,0.064899087,0.1059599817,0.096278362,0.0477687456,0.0512334183,0.2757894695,0.2754932642,0.0747266114,0.0,0.0,0.0135253714,0.1102469489,0.1193179637,0.143474862,0.1535535157,3.5263e-05,0.0299521405,-0.1300509423,0.0137938149,-0.0057768817,0.1422658712,-0.0008274383,0.0656058937,0.1423526704,0.0093957558,-0.12177497461600001,0.016451245132,0.025598369678000003
20:52:31:38.093,61,0.2447837442,0.1974130273,0.1125939041,0.0,0.0,0.2074371576,0.0,0.2448227108,0.1977343857,0.0058645699,0.0,0.0,0.2074435949,0.0,0.0244786497,0.0093138767,0.0,0.0448686965,0.0558751784,0.0252663326,0.045911096,0.0,0.0056776879,0.1808268577,0.215129301,0.0,0.0,0.0611246377,0.0669068322,0.085719876,0.0823979452,0.0902127698,0.0255193654,0.1249113083,0.0843847916,0.059849631,0.0610934868,0.1075025871,0.09713047,0.0464354232,0.0498006195,0.2652128637,0.264952749,0.0731023476,0.0,0.0,0.013456109,0.1040781587,0.1120421663,0.1378874928,0.1496393234,2.42777e-05,0.0271422043,-0.12889193,0.0135813877,-0.0035563596,0.1207898334,-0.0004316726,0.0682794154,0.1208757907,0.008287129,-0.12166555762400001,0.016529667708,0.025125782077999998
20:52:31:39.092,61,0.2254946828,0.1846320778,0.1111902893,0.0,0.0,0.1992951185,0.0,0.2254455239,0.1849132329,0.0073706387,0.0,0.0,0.1992918402,0.0,0.024327701,0.0090304129,0.0,0.0448364839,0.0559473336,0.0254320521,0.0456754193,0.0,0.0046265861,0.1828329861,0.2176350057,0.0,0.0,0.0607218333,0.0662645623,0.085732013,0.0822768137,0.0898897797,0.0256675426,0.1227098256,0.0823513418,0.0575797185,0.0588574409,0.1084646359,0.0977295563,0.0454865396,0.0487762466,0.2539497018,0.2536673844,0.0722017959,0.0,0.0,0.0134141184,0.10107629,0.1085090563,0.134858638,0.1474268585,2.34292e-05,0.0264168531,-0.1260896027,0.0133178653,-0.0044737733,0.1129581928,-0.000507508,0.0674900711,0.1130437776,0.0076560332,-0.12155208081,0.016643228712,0.024608010051999998
20:52:31:40.091,61,0.4575457275,0.2678916454,0.1037459522,0.0,0.0,0.2009539902,0.0,0.4573913813,0.2682672143,0.0142282527,0.0,0.0,0.2009490281,0.0,0.0243280549,0.0089442935,0.0,0.0449190848,0.0561463758,0.025648158,0.0453467444,0.0,0.0037098448,0.1811529398,0.2165088207,0.0,0.0,0.0602217391,0.0655812845,0.0857046545,0.0821297765,0.0896067694,0.025824111,0.1217309535,0.0811013952,0.0561920442,0.057472378,0.1092001125,0.0983532891,0.0447164401,0.0479598939,0.2471037805,0.2467644066,0.0715634748,0.0,0.0,0.0133154159,0.0994657353,0.1067083552,0.1331872046,0.1459283531,1.19806e-05,0.0249700453,-0.1220001876,0.0137684932,-0.0085750986,0.1638811976,-0.0014179964,0.0625270009,0.163969025,0.0103382636,-0.121338757576,0.01678850464,0.024047297712
20:52:31:41.092,61,0.8708539009,0.1669958234,0.0910115466,0.0,0.0,0.1703580767,0.0,0.8708330989,0.1671014726,0.0233573876,0.0,0.0,0.1703611761,0.0,0.0243687425,0.0088961693,0.0,0.0449602902,0.0562390536,0.0257237367,0.0452295914,0.0,0.0038446153,0.1399208605,0.1706852317,0.0,0.0,0.0600817204,0.0653916895,0.0854678974,0.0819309652,0.089504309,0.025746569,0.1787801236,0.0966517329,0.0648274794,0.0669495761,0.103867352,0.0972260907,0.0446856469,0.0479388721,0.2750009298,0.2748194337,0.0716732368,0.0,0.0,0.0132353865,0.1006077081,0.1158070788,0.1530362517,0.1558219045,9.1879e-06,0.0234224647,-0.121591419,0.013347921,-0.0141939437,0.1020868123,-0.0014540196,0.0553064719,0.1021687016,0.0056673838,-0.12110399842399999,0.016992076594,0.02342527124
20:52:31:42.091,61,0.938097775,0.1360261291,0.0789520666,0.0,0.0,0.1340322047,0.0,0.9380920529,0.1360247284,0.0337432511,0.0,0.0,0.1340393126,0.0,0.0245261751,0.0089731542,0.0,0.044907961,0.0561546683,0.0257326066,0.0451430604,0.0,0.0042016413,0.1287833005,0.1582158208,0.0,0.0,0.0600909926,0.0653648674,0.085109517,0.081621632,0.0896964371,0.0255763642,0.1937545389,0.1060617641,0.0739271492,0.0769819394,0.0985317752,0.0943836942,0.0450914018,0.0483500361,0.2814134061,0.2812758088,0.0731402114,0.0,0.0,0.0132256886,0.101404801,0.1193607822,0.1653532833,0.1664701253,8.387e-06,0.0241626222,-0.12137191,0.0143363746,-0.02054145,0.0831103697,-0.0017110272,0.0480625406,0.0831899345,0.0040060044,-0.120868342372,0.01723073322,0.02276607315
20:52:31:43.090,61,0.9392234683,0.1285520345,0.0732648,0.0,0.0,0.1126795337,0.0,0.9392173886,0.1285149306,0.0389356688,0.0,0.0,0.1126918942,0.0,0.0246607438,0.0091546047,0.0,0.0448178612,0.0559765957,0.025728507,0.0451822542,0.0,0.0047940444,0.1229781732,0.1518402547,0.0,0.0,0.060249269,0.0655401498,0.0847898573,0.0813877955,0.0899631828,0.0253515523,0.2023520321,0.1149033159,0.0805404559,0.0839186981,0.0936995745,0.0910313725,0.0456835665,0.049085021,0.2843424082,0.2842312455,0.0745639428,0.0,0.0,0.0132500799,0.1021266654,0.1216836944,0.1708836406,0.1713750809,8.2215e-06,0.0242976751,-0.1205680892,0.0154352896,-0.0237111803,0.0785274357,-0.0018656377,0.0446169041,0.0786063671,0.0035132347,-0.120607978852,0.017511603418,0.022023827162000003
20:52:31:44.090,61,0.9479107261,0.1294161975,0.0729216412,0.0,0.0,0.1018942744,0.0,0.9479065537,0.1293781102,0.039175801,0.0,0.0,0.1019080877,0.0,0.0247351211,0.0093167135,0.0,0.0448243171,0.0558914803,0.0256958362,0.045348376,0.0,0.005632848,0.11982999,0.1487066895,0.0,0.0,0.0604512841,0.0657810271,0.0843697786,0.0810850114,0.0902152583,0.025175022,0.2064601332,0.1183369458,0.0833443776,0.0868690982,0.0913304389,0.0894477814,0.0462113619,0.0497018844,0.2857735157,0.2856796384,0.0754795447,0.0,0.0,0.0132625522,0.1027119979,0.1230320781,0.1735804081,0.1736951023,4.9103e-06,0.0250152163,-0.1200684085,0.0158769563,-0.0238564219,0.0790551454,-0.00188973,0.0444060825,0.0791340321,0.003520214,-0.12035108566399999,0.01785391837,0.021177455102000003
20:52:31:45.090,61,0.9420401454,0.1326880902,0.0741759166,0.0,0.0,0.0971469283,0.0,0.9420330524,0.1326581836,0.0381936878,0.0,0.0,0.0971617773,0.0,0.0248710662,0.0094746742,0.0,0.0447875038,0.0557837933,0.0256600585,0.0454151183,0.0,0.0061862054,0.1184429154,0.1472364664,0.0,0.0,0.0605361909,0.0658765882,0.0839596391,0.0807554573,0.0904039145,0.0250242855,0.2059319913,0.1198584437,0.0846996456,0.0882541388,0.0899941549,0.0884036943,0.0466186106,0.0501309596,0.2863914967,0.2863093317,0.0762251467,0.0,0.0,0.0132645611,0.1032763049,0.1239361018,0.1747367233,0.174740389,1.7381e-06,0.0267787017,-0.117786862,0.0171114542,-0.0232546162,0.0810582191,-0.0018889449,0.0451626219,0.0811374635,0.0036711784,-0.12009136051000001,0.018232788439999998,0.020253423108
20:52:31:46.089,61,0.9319404364,0.1399709135,0.0825797096,0.0,0.0,0.1025494784,0.0,0.9319395423,0.1399935037,0.0303946529,0.0,0.0,0.1025667861,0.0,0.0250219889,0.0095897522,0.0,0.0447101705,0.0556346141,0.0256348569,0.0454054773,0.0,0.0067106849,0.1212711409,0.1531139761,0.0,0.0,0.0607546456,0.0661391839,0.0835517645,0.0804114714,0.0905856788,0.0249460097,0.2045658827,0.1204810143,0.0853444934,0.0888857841,0.0892140344,0.0876988247,0.0468576662,0.0504042692,0.2869930565,0.2869187295,0.0765198767,0.0,0.0,0.0132464012,0.1037424207,0.1245098561,0.173768878,0.1749138683,1.7196e-06,0.0258520115,-0.1151478291,0.0167631656,-0.0184991769,0.0855318382,-0.0015860467,0.0502606407,0.0856117457,0.0043116021,-0.119803342224,0.018647571240000004,0.019252416968
20:52:31:47.088,61,0.9129161239,0.1585722864,0.0866690353,0.0,0.0,0.1296741515,0.0,0.9128929973,0.1586384922,0.0272534732,0.0,0.0,0.1297076046,0.0,0.0251440387,0.0095878392,0.0,0.0447037183,0.0556033477,0.0257286299,0.0454201922,0.0,0.0069531538,0.1290280223,0.1604501009,0.0,0.0,0.0609600134,0.066365771,0.0831286013,0.0800784603,0.0907040313,0.0249809865,0.1979095191,0.1198523417,0.0853703842,0.0888029337,0.0888971761,0.0873303711,0.0468287319,0.0503770635,0.2952689528,0.2951802909,0.0764360204,0.0,0.0,0.0132335434,0.1042434722,0.124888353,0.1665782481,0.17051135,1.4783e-06,0.0241075698,-0.1138189733,0.0169444382,-0.0165700875,0.0969201028,-0.0016109467,0.0526946783,0.0970013663,0.0051251305,-0.119521756768,0.019099819918000003,0.018167169272000003
20:52:31:48.089,61,0.8325980902,0.2460956424,0.0843770057,0.0,0.0,0.1679760963,0.0,0.83142066,0.2462354898,0.0309032127,0.0,0.0,0.1680223495,0.0,0.0253565088,0.0095823286,0.0,0.0447501764,0.0557695515,0.0259967502,0.045302134,0.0,0.0064696013,0.1430575997,0.1737176329,0.0,0.0,0.060734313,0.0660833344,0.0828363001,0.079763189,0.0909229591,0.0251086466,0.1604668647,0.1057719663,0.0794845149,0.0805875659,0.0928260386,0.0890564397,0.0466533154,0.0501642264,0.2975179255,0.2974137068,0.0760388672,0.0,0.0,0.0131940385,0.1044579074,0.1246875077,0.1581052244,0.164411217,2.012e-06,0.0225570519,-0.1120994389,0.0172631312,-0.0186645221,0.1504431218,-0.002829155,0.0509611443,0.1505282074,0.0077260598,-0.11923992499800001,0.019567364414,0.017039991274
20:52:31:49.087,61,0.5948861241,0.3069452643,0.0917633474,0.0,0.0,0.1968906969,0.0,0.5938857198,0.3072355688,0.0255944766,0.0,0.0,0.1969138533,0.0,0.0254376009,0.0094978409,0.0,0.0448025838,0.0559288636,0.0262423027,0.0451937579,0.0,0.0058601387,0.1523291618,0.1851094514,0.0,0.0,0.0603394248,0.0655985177,0.0826042444,0.079516612,0.0908128694,0.0253010876,0.1481637359,0.0963300765,0.0704589933,0.071851708,0.0967475623,0.0906039625,0.0461981855,0.0496629365,0.2931016982,0.2929334342,0.0748510435,0.0,0.0,0.0131078744,0.1041236818,0.1208947226,0.1482053548,0.1569171399,3.3237e-06,0.019105278,-0.111354351,0.0168198515,-0.0153602054,0.1877019256,-0.0029173612,0.0550715551,0.1877902895,0.0104595413,-0.11894523740000001,0.020066026743999998,0.01587222594
20:52:31:50.087,61,0.3687303662,0.2616887093,0.094905965,0.0,0.0,0.2039443105,0.0,0.3686268926,0.2619511485,0.0234990511,0.0,0.0,0.2039553523,0.0,0.0253249668,0.0092695132,0.0,0.0448709726,0.0561469123,0.0264282878,0.0451551415,0.0,0.0053036739,0.1596129388,0.1997169405,0.0,0.0,0.059865769,0.0649876818,0.0825758651,0.0794415474,0.0905246884,0.0254526325,0.1410633177,0.0902856886,0.0639100149,0.0656027794,0.1008954495,0.0929411948,0.0456572436,0.0491367802,0.2879060209,0.2877568901,0.0740480572,0.0,0.0,0.0130083207,0.1032197922,0.1169327348,0.1438113153,0.1541073024,3.0478e-06,0.0162080545,-0.1108592749,0.0166650116,-0.0141713535,0.1600330621,-0.0022873655,0.0572347753,0.1601210088,0.0092383139,-0.11865817651200002,0.020613782179999998,0.014637694946000004
20:52:31:51.087,61,0.2919582129,0.2301572263,0.0979214534,0.0,0.0,0.1950594187,0.0,0.2920601964,0.2304034382,0.0207114685,0.0,0.0,0.1950573623,0.0,0.0251315534,0.0089428574,0.0,0.0448287353,0.0562384725,0.0265655834,0.0450923778,0.0,0.0045653111,0.1630800962,0.2048287839,0.0,0.0,0.0593444183,0.0642936602,0.0825975314,0.0793957263,0.0901646316,0.0255595576,0.1374295801,0.0874061286,0.0605253316,0.0623178966,0.102660574,0.0939853415,0.0451219976,0.0485999808,0.2676621079,0.2674920261,0.0734863877,0.0,0.0,0.0129415849,0.1021603942,0.1133615077,0.1408427656,0.1522956938,2.8411e-06,0.0149170049,-0.1097959951,0.0163560603,-0.0125268046,0.1407565922,-0.0017749195,0.0592258982,0.1408436596,0.0083920853,-0.11833241537200001,0.021229147648,0.013342018044000002
20:52:31:52.087,61,0.3048858047,0.2220112979,0.0987821892,0.0,0.0,0.1937002689,0.0,0.304975152,0.2222527713,0.0198748205,0.0,0.0,0.1936938614,0.0,0.0249390323,0.0085984357,0.0,0.0448121764,0.0563675202,0.0267155115,0.0449858457,0.0,0.0039294492,0.1648833305,0.2074099481,0.0,0.0,0.0587372258,0.0632974729,0.0826900899,0.079429023,0.0897884071,0.0256466325,0.1353685409,0.0856628194,0.0585616566,0.0603922531,0.1037934646,0.0947510153,0.0446110219,0.0480955094,0.2618131936,0.2616378665,0.0729296207,0.0,0.0,0.012868152,0.1015481204,0.1118045747,0.1392513067,0.1512474716,2.5326e-06,0.013979218,-0.108285062,0.0162896886,-0.0120291114,0.1357763857,-0.0016433391,0.0597878695,0.1358632445,0.0081682773,-0.117967791408,0.021894440461999995,0.011957855440000002
20:52:31:53.086,61,0.6668801308,0.3142267168,0.0854863748,0.0,0.0,0.203318879,0.0,0.6668266654,0.3144419193,0.0319015197,0.0,0.0,0.2033700943,0.0,0.0249614362,0.0084573152,0.0,0.0448507927,0.0565300584,0.0269038565,0.0448572189,0.0,0.0032598726,0.1657737345,0.2055790722,0.0,0.0,0.0581714362,0.06256558,0.0825312063,0.0792256743,0.0896431655,0.0257289372,0.1348418444,0.0849805027,0.057768032,0.0596041754,0.1044197381,0.0952197462,0.0442980528,0.0477097705,0.3001172245,0.2999455929,0.0722480714,0.0,0.0,0.0127288541,0.1014693156,0.111470826,0.1390802562,0.1511267722,7.553e-07,0.014256713,-0.108186774,0.0164529923,-0.01912909,0.1921172589,-0.0037206761,0.0512607247,0.1922057718,0.0099710589,-0.117589481026,0.022618103435999997,0.010437284328000002
20:52:31:54.085,61,0.9037408233,0.1722362339,0.0752595887,0.0,0.0,0.1685414761,0.0,0.9037201405,0.1722354591,0.0387021452,0.0,0.0,0.1685952246,0.0,0.0250563752,0.0085376771,0.0,0.0448131971,0.0565302521,0.0269011892,0.0448252894,0.0,0.0032871831,0.1365130395,0.1584562063,0.0,0.0,0.0578905977,0.0622386783,0.0824036002,0.0791188627,0.0896468833,0.0256002955,0.1732192189,0.0937554464,0.0635220036,0.0655947849,0.1021249965,0.0949457064,0.0445158407,0.0478802621,0.3070456982,0.3069288731,0.0730284229,0.0,0.0,0.01268302,0.1021701396,0.1170454323,0.1586475819,0.1596548259,6.404e-07,0.0149265081,-0.1099604294,0.0162282716,-0.0235110391,0.1052418575,-0.0024832871,0.0457190722,0.1053236052,0.0048314603,-0.117195578516,0.023383817822,0.008812025630000001
20:52:31:55.085,61,0.9357531667,0.1460604221,0.0653860942,0.0,0.0,0.1351792365,0.0,0.9357406497,0.1459847093,0.0473649614,0.0,0.0,0.135228321,0.0,0.0251221396,0.0088202478,0.0,0.0446935147,0.0563479401,0.0267666895,0.0448804237,0.0,0.0037661225,0.1287216544,0.146860376,0.0,0.0,0.0579098575,0.0623137206,0.082225278,0.0790066645,0.0897415653,0.0253850464,0.1855245084,0.1054820642,0.0695019811,0.0721391439,0.0961811095,0.0924096331,0.0449431501,0.0483300537,0.2965535223,0.2965387702,0.0738036484,0.0,0.0,0.0126486272,0.1026229039,0.119666554,0.1641717702,0.1635135561,4.388e-07,0.0160587411,-0.1107044518,0.0168225355,-0.0288186092,0.0892141238,-0.0025775072,0.0397831351,0.0892940685,0.0035609151,-0.116788469404,0.024192849266,0.007103339425999999
20:52:31:56.085,61,0.9421857595,0.1443898529,0.0654991642,0.0,0.0,0.1181565523,0.0,0.942186296,0.1443148255,0.047101967,0.0,0.0,0.1181951389,0.0,0.025170736,0.0091054235,0.0,0.0445516668,0.0561200231,0.026617879,0.0449989736,0.0,0.0044707227,0.1245528683,0.1438411623,0.0,0.0,0.0580316223,0.0625127926,0.0819355845,0.0787841678,0.0898588896,0.0251476206,0.1921491027,0.1115085557,0.0747045502,0.0778174102,0.0922548622,0.0900190398,0.0454919934,0.0489378124,0.2948481441,0.2948630154,0.0743287057,0.0,0.0,0.0126284631,0.1031374633,0.1217766181,0.1676130295,0.1677519381,1.281e-07,0.0161526315,-0.1116096526,0.017507406,-0.0286611952,0.0881932452,-0.002533945,0.0398555435,0.088273026,0.003526388,-0.116387014538,0.02507909417,0.005273663246
20:52:31:57.085,61,0.938587606,0.1425348222,0.0665293783,0.0,0.0,0.1107506752,0.0,0.9385800362,0.1424649209,0.0461932197,0.0,0.0,0.1107862368,0.0,0.0253354628,0.0094046686,0.0,0.0443233103,0.0557590052,0.0265016779,0.0449855663,0.0,0.0048907869,0.1226199344,0.1435346305,0.0,0.0,0.0583158396,0.0628517047,0.081657283,0.0785188675,0.0901672468,0.0249306932,0.1968742609,0.1160019189,0.0793356076,0.0827283785,0.090143092,0.0880349576,0.0460614003,0.0495232977,0.2940841317,0.2941129506,0.0747536197,0.0,0.0,0.0126728844,0.1036126837,0.1229657978,0.169529587,0.1697266698,1.132e-07,0.0163264014,-0.1113562658,0.0193676054,-0.0281110145,0.087061353,-0.0024532573,0.040486455,0.0871411636,0.003536013,-0.115998324454,0.026033200118,0.0033357845179999993
20:52:31:58.084,61,0.9234006405,0.1535944939,0.0687313899,0.0,0.0,0.1139351204,0.0,0.9233389497,0.1535398513,0.0447707623,0.0,0.0,0.1139879972,0.0,0.0255738776,0.0097306548,0.0,0.0440667756,0.055316776,0.0263906587,0.0448852628,0.0,0.0052194512,0.1219399348,0.1474607587,0.0,0.0,0.0587205887,0.0633447841,0.0813526362,0.078262873,0.0905364007,0.0247825775,0.1992091089,0.1182196066,0.0813572779,0.0847929493,0.0887472183,0.0867586806,0.0463885069,0.0498783961,0.2940419912,0.2940748036,0.0749281347,0.0,0.0,0.0127245514,0.1039827168,0.1236938983,0.1701451391,0.1704376936,1.105e-07,0.0157979969,-0.1101246774,0.0208057333,-0.0272286665,0.093827039,-0.0025619867,0.0418008417,0.0939078033,0.0039358386,-0.11559251084800001,0.027066720556,0.0013103422459999998
20:52:31:59.083,61,0.8674688935,0.2009621412,0.0711535215,0.0,0.0,0.1483497918,0.0,0.8673577309,0.2009439915,0.0434531309,0.0,0.0,0.1484264582,0.0,0.0257214848,0.0098636756,0.0,0.0438793041,0.0550747812,0.0264074206,0.0447496772,0.0,0.0048855739,0.1269092709,0.1545598954,0.0,0.0,0.0586189069,0.0632462427,0.0809588805,0.0778449476,0.0906592458,0.0247116368,0.1813773066,0.1158584282,0.0805943608,0.0831849501,0.0882752538,0.086161375,0.0463612638,0.0498144738,0.2960753739,0.2960356474,0.0746234059,0.0,0.0,0.0127059938,0.1041036397,0.1238384843,0.1599805206,0.1654653996,1.192e-07,0.0134308049,-0.1096785218,0.0217614081,-0.0263442397,0.1227925345,-0.0032508455,0.043137908,0.1228756905,0.0053257365,-0.115189600586,0.028142313454,-0.000820173106
20:52:32:00.084,61,0.5778358579,0.3153392375,0.0747185498,0.0,0.0,0.1642302573,0.0,0.5778128505,0.3154101372,0.0427104868,0.0,0.0,0.1642867029,0.0,0.025765853,0.0098745879,0.0,0.0436001979,0.0547801964,0.0265005007,0.0444695912,0.0,0.0042227702,0.1418285072,0.177621603,0.0,0.0,0.0584492199,0.0629881024,0.0807918757,0.0775327608,0.0906664953,0.0247520283,0.1599988639,0.104895778,0.0749402419,0.0773000196,0.0911432728,0.0863715485,0.0461388975,0.0495485328,0.2793695629,0.2791984677,0.0741670877,0.0,0.0,0.0126844374,0.10220211,0.1173497364,0.155416742,0.1632694155,2.624e-07,0.0093750684,-0.1120994166,0.022261899,-0.0256074686,0.1927370876,-0.0049969577,0.0447981954,0.1928256899,0.0087437732,-0.11478363201,0.029245755020000003,-0.00300169096
20:52:32:01.083,61,0.4135993123,0.2856885195,0.0744388103,0.0,0.0,0.1711418629,0.0,0.4136492014,0.2857339978,0.0436659791,0.0,0.0,0.1711930484,0.0,0.0256669614,0.0098664118,0.0,0.0433421806,0.0545507148,0.0266053081,0.0443030037,0.0,0.0034888517,0.1488670409,0.187828511,0.0,0.0,0.0581517294,0.0625646561,0.0808739066,0.0774297491,0.0905130059,0.0247943904,0.1528629363,0.1005077511,0.0697837621,0.0721270293,0.0922856182,0.0867008939,0.0458186939,0.0492075495,0.2551773489,0.2550470233,0.0737097785,0.0,0.0,0.0126639167,0.1008515581,0.1140820757,0.1509292424,0.160322994,4.95e-07,0.0049479655,-0.1124102175,0.0223144945,-0.0262686424,0.1746058315,-0.0046332786,0.0447809212,0.1746941209,0.0079007223,-0.114320923984,0.030389952938000002,-0.005221935368
20:52:32:02.082,61,0.2981478274,0.2479051799,0.0728890225,0.0,0.0,0.1733663529,0.0,0.2981728911,0.2479084581,0.045777224,0.0,0.0,0.1734066159,0.0,0.0254444629,0.0098026674,0.0,0.0431162268,0.0543481745,0.026624186,0.0442770608,0.0,0.0027548906,0.1541365832,0.1951094121,0.0,0.0,0.05785539,0.0621231981,0.0809737965,0.0773874372,0.0903635174,0.0248173177,0.1491678655,0.0981604904,0.0656832978,0.0680348948,0.0931708589,0.0870845392,0.0454370864,0.0488361716,0.2473846823,0.2472577244,0.0730880424,0.0,0.0,0.0126458267,0.0977117866,0.1098673195,0.1467760205,0.1573723704,7.253e-07,0.0004409891,-0.1123903468,0.023456933,-0.027643593,0.1514969766,-0.004219695,0.0440154709,0.1515846252,0.0067213736,-0.11379524961200001,0.031571879607999995,-0.007456034652
20:52:32:03.082,61,0.2476792186,0.2056691498,0.0676402226,0.0,0.0,0.1720604748,0.0,0.247704044,0.2056016028,0.0512770005,0.0,0.0,0.1720914841,0.0,0.0251670517,0.0097129485,0.0,0.0428459346,0.0540996678,0.0266386475,0.0442707352,0.0,0.0018031828,0.1572926641,0.1983975768,0.0,0.0,0.0575828776,0.0616735406,0.0810849145,0.0773348361,0.0901547223,0.0248486642,0.147179991,0.096616514,0.0632545352,0.0656460822,0.0938989595,0.0874298811,0.0450183973,0.0484012216,0.2429692596,0.242845282,0.0724519417,0.0,0.0,0.0126840081,0.0951822251,0.1068124399,0.1436421722,0.1547304392,7.896e-07,-0.0025286153,-0.1128261387,0.0250815805,-0.0310765356,0.1256558746,-0.0039249803,0.0409932137,0.1257423609,0.005180425,-0.113271647096,0.032797043918,-0.009680336384
20:52:32:04.081,61,0.2133584619,0.1730545461,0.0599297956,0.0,0.0,0.168800056,0.0,0.2135037333,0.1729183793,0.0590199344,0.0,0.0,0.1688309163,0.0,0.0248474348,0.0095812529,0.0,0.0425729454,0.0538550243,0.0266388971,0.0443472527,0.0,0.0009507709,0.159089312,0.2003172934,0.0,0.0,0.0572478883,0.0611829981,0.0811845735,0.0773247108,0.0899153724,0.0248373002,0.1463001668,0.0956872776,0.0615224205,0.0639899299,0.0943308324,0.0876219794,0.0446307212,0.048015967,0.2379640788,0.2378680408,0.0717318058,0.0,0.0,0.0127554061,0.0929104313,0.1047778875,0.1414002478,0.1531537175,7.607e-07,-0.0052843117,-0.1108738855,0.026891835,-0.0358521976,0.1056980118,-0.0038028485,0.0364045724,0.1057833657,0.0038645542,-0.112751984894,0.034068369714,-0.011896855797999999
